	ARAF001	ARAF002	ARAF003	ARAF004	ARAF005	ARAF006	     C1	    C10	   C100	   C103	   C104	   C105	   C106	   C107	   C108	   C109	    C11	   C110	   C111	   C112	   C113	   C114	   C115	   C117	   C118	   C119	    C12	   C120	   C121	   C122	   C123	   C124	   C125	   C126	   C127	   C128	   C129	    C13	   C130	   C131	   C132	   C133	   C134	   C135	   C136	   C137	   C138	   C139	    C14	   C140	   C141	   C142	   C143	   C144	   C145	   C146	   C147	   C148	   C149	    C15	   C150	   C151	   C152	   C153	   C154	   C155	   C156	   C157	   C158	   C159	    C16	   C160	   C161	   C162	   C163	   C164	   C165	   C166	   C167	   C168	   C169	    C17	   C170	   C171	   C172	   C173	   C174	   C175	   C176	   C177	   C178	   C179	    C18	   C180	   C181	   C182	   C183	   C184	   C185	   C186	   C187	   C188	   C189	    C19	   C190	   C191	   C199	     C2	    C20	    C21	    C22	   C220	   C221	   C222	   C223	    C23	    C24	   C246	    C25	    C26	    C27	   C272	   C275	    C28	    C29	     C3	    C30	    C31	    C32	    C33	    C34	   C341	   C342	   C343	   C344	   C345	   C346	    C35	   C354	   C355	   C356	   C357	   C358	   C359	    C36	   C360	   C361	   C362	   C363	   C364	   C365	   C366	   C367	   C368	   C369	    C37	    C38	    C39	     C4	    C40	    C41	    C42	    C43	    C44	    C45	    C46	    C47	    C48	    C49	     C5	    C50	    C51	    C52	    C53	    C54	    C55	    C56	    C57	    C58	    C59	     C6	    C60	    C61	    C62	    C63	    C64	    C65	    C66	    C67	    C68	    C69	     C7	    C70	    C71	    C72	    C73	    C74	    C75	    C76	    C77	    C78	    C79	     C8	    C80	    C81	    C82	    C83	    C84	    C85	    C86	    C87	    C88	    C89	    C91	    C92	    C93	    C95	    C96
C104   	  93.86	  92.11	  91.74	  94.45	  89.35	  94.24	  94.27	  94.46	  93.86	  93.80	 100.00	  93.94	  93.76	  94.30	  94.13	  92.25	  93.86	  94.02	  92.75	  94.01	  92.16	  96.45	  93.64	  92.58	  93.53	  94.05	  96.08	  92.25	  94.16	  94.45	  92.95	  90.92	  92.26	  90.08	  92.26	  88.79	  91.66	  94.45	  92.02	  92.63	  92.82	  93.58	  92.75	  92.76	  89.94	  90.06	  91.48	  93.06	  94.20	  91.99	  93.12	  93.42	  94.17	  93.87	  92.05	  91.78	  91.88	  92.12	  92.33	  93.75	  92.39	  92.14	  91.94	  92.06	  91.88	  94.39	  94.25	  94.32	  94.14	  93.94	  89.72	  93.83	  93.42	  94.16	  94.16	  91.62	  93.21	  91.65	  91.46	  93.63	  92.74	  94.61	  92.65	  91.94	  93.82	  93.31	  93.15	  92.98	  93.17	  94.70	  91.42	  93.38	  93.02	  92.34	  93.33	  93.06	  91.92	  89.68	  92.07	  94.47	  93.02	  94.13	  93.73	  93.76	  91.65	  92.50	  94.24	  93.99	  94.34	  94.33	  94.34	  94.34	  94.36	  93.50	  94.83	  94.39	  90.96	  94.56	  93.76	  93.19	  94.22	  93.69	  92.29	  90.93	  92.88	  94.03	  86.40	  92.52	  94.03	  93.81	  94.01	  92.77	  94.60	  93.05	  93.70	  93.05	  93.37	  93.46	  96.56	  96.51	  94.69	  96.48	  93.86	  94.26	  92.54	  93.85	  92.09	  94.57	  92.66	  94.27	  94.05	  94.78	  93.45	  94.08	  94.69	  94.09	  95.00	  90.47	  92.42	  93.58	  93.66	  93.04	  93.14	  93.21	  92.17	  92.26	  92.47	  93.25	  93.73	  94.31	  93.69	  92.22	  93.69	  94.11	  93.07	  94.31	  93.46	  93.73	  93.46	  93.68	  95.04	  93.45	  93.80	  93.82	  93.52	  93.56	  93.65	  93.36	  93.36	  94.01	  94.39	  94.53	  94.19	  91.27	  93.68	  93.62	  93.67	  93.29	  93.23	  93.45	  96.23	  94.17	  94.23	  94.99	  92.78	  94.31	  94.26	  94.39	  95.63	  93.96	  93.37	  92.32	  94.28	  93.31	  94.32	  94.76	  92.69	  93.34
C105   	  93.51	  92.70	  91.23	  94.96	  88.98	  94.61	  93.35	  94.65	  93.06	  93.27	  93.94	 100.00	  93.70	  93.84	  93.19	  91.78	  94.25	  93.17	  93.25	  93.05	  91.13	  94.27	  93.12	  92.12	  92.99	  92.82	  94.31	  91.95	  93.95	  94.14	  92.21	  90.27	  91.14	  89.48	  91.27	  88.17	  91.02	  94.71	  91.41	  92.55	  92.46	  92.87	  92.24	  92.65	  89.38	  89.03	  90.73	  92.35	  95.26	  91.60	  92.72	  93.39	  93.49	  93.55	  91.92	  90.93	  91.34	  91.45	  92.99	  94.94	  92.82	  92.88	  90.86	  91.19	  91.13	  94.49	  94.29	  94.44	  94.26	  93.98	  89.17	  93.98	  93.02	  93.82	  93.64	  91.15	  92.66	  91.47	  90.72	  93.29	  92.87	  93.66	  92.76	  92.86	  93.18	  93.12	  93.05	  92.05	  92.75	  95.09	  92.08	  92.80	  92.30	  91.40	  92.83	  92.79	  91.67	  89.59	  91.28	  94.70	  92.68	  93.93	  93.25	  93.97	  90.68	  92.07	  94.22	  94.55	  93.27	  93.56	  93.61	  94.75	  94.56	  92.94	  95.40	  93.48	  90.16	  95.00	  94.64	  93.79	  94.24	  92.97	  92.18	  91.94	  94.11	  93.34	  86.67	  91.72	  93.35	  92.91	  93.84	  93.15	  94.62	  92.75	  93.10	  92.70	  93.18	  93.15	  94.56	  94.51	  94.65	  94.51	  93.57	  94.01	  92.35	  93.44	  92.05	  94.38	  92.53	  94.33	  94.18	  94.91	  93.51	  93.31	  94.80	  93.57	  94.65	  90.30	  93.31	  93.12	  93.16	  93.02	  93.32	  93.19	  92.30	  92.53	  92.86	  93.24	  93.36	  93.52	  93.47	  91.82	  93.32	  93.76	  92.66	  93.64	  93.56	  93.44	  93.17	  93.37	  94.84	  93.20	  93.38	  93.47	  93.12	  93.89	  93.98	  93.44	  93.03	  92.97	  93.38	  95.34	  93.04	  90.64	  93.14	  93.10	  93.15	  93.77	  93.02	  93.08	  94.67	  94.73	  93.21	  94.83	  91.89	  95.53	  93.37	  93.24	  94.88	  95.16	  93.37	  93.32	  94.36	  93.23	  94.57	  93.91	  92.35	  93.38
C106   	  92.98	  92.16	  92.68	  93.84	  89.59	  93.53	  92.65	  93.73	  92.75	  92.80	  93.76	  93.70	 100.00	  93.62	  92.94	  92.31	  93.22	  92.42	  92.67	  92.53	  91.76	  94.13	  92.51	  92.44	  92.85	  92.87	  93.75	  92.47	  93.34	  93.71	  91.70	  90.90	  90.75	  90.25	  92.28	  88.98	  91.40	  94.85	  91.87	  92.99	  92.85	  92.45	  92.39	  92.97	  90.16	  90.25	  91.70	  92.96	  94.82	  92.06	  92.92	  92.24	  92.95	  92.87	  92.07	  92.48	  92.54	  92.76	  91.97	  94.58	  92.26	  91.97	  92.73	  92.68	  92.38	  93.57	  93.18	  93.28	  93.21	  93.24	  88.63	  93.45	  92.50	  93.34	  93.23	  91.94	  92.63	  91.81	  91.74	  93.28	  92.98	  93.21	  93.10	  91.98	  93.19	  92.98	  93.01	  93.24	  93.05	  94.06	  91.44	  92.87	  91.96	  92.27	  92.88	  93.02	  91.99	  90.05	  92.11	  93.53	  92.81	  93.34	  93.13	  92.72	  91.83	  92.80	  93.44	  94.25	  92.91	  93.15	  92.89	  93.37	  93.38	  92.78	  93.77	  92.86	  89.69	  93.87	  93.35	  92.73	  93.44	  93.76	  92.80	  90.30	  93.66	  92.89	  85.78	  91.36	  92.91	  92.49	  93.04	  92.75	  93.60	  93.07	  93.44	  92.97	  93.63	  92.78	  94.18	  94.02	  93.83	  94.11	  93.26	  93.18	  91.55	  93.26	  92.26	  93.58	  93.16	  93.41	  94.06	  94.03	  93.00	  92.76	  93.84	  93.45	  94.23	  90.05	  92.36	  92.92	  92.98	  93.23	  93.35	  93.51	  92.49	  92.94	  93.23	  93.44	  93.16	  92.95	  93.31	  92.29	  93.35	  93.62	  92.41	  93.51	  93.78	  93.63	  93.09	  93.48	  93.80	  93.27	  93.49	  93.33	  93.05	  93.19	  93.30	  93.15	  92.91	  92.53	  93.05	  93.84	  92.82	  90.66	  92.85	  93.54	  93.59	  93.15	  92.42	  92.42	  93.63	  93.77	  92.63	  93.98	  92.78	  93.85	  93.11	  93.00	  94.60	  93.50	  93.60	  93.01	  93.40	  93.51	  94.85	  93.92	  92.70	  93.61
C107   	  94.11	  93.03	  91.70	  94.33	  89.37	  94.02	  93.80	  94.35	  93.59	  94.30	  94.30	  93.84	  93.62	 100.00	  94.57	  93.23	  93.70	  93.63	  93.84	  93.58	  92.57	  94.91	  94.21	  92.84	  93.27	  94.29	  94.83	  92.64	  93.85	  96.94	  92.92	  90.99	  91.73	  90.23	  92.20	  88.68	  91.19	  94.51	  92.27	  93.47	  93.37	  93.46	  93.53	  93.37	  90.13	  89.86	  91.77	  92.84	  94.26	  92.16	  93.86	  93.73	  94.22	  93.89	  91.84	  91.42	  91.67	  91.87	  93.06	  94.56	  93.24	  92.95	  91.56	  91.74	  91.54	  94.21	  93.82	  94.11	  93.75	  94.13	  89.68	  94.17	  94.18	  93.52	  93.77	  92.01	  92.86	  91.65	  91.64	  93.94	  92.56	  94.31	  92.95	  93.08	  94.26	  93.15	  93.10	  93.11	  93.74	  94.69	  92.04	  93.41	  92.75	  92.81	  93.19	  93.53	  92.25	  90.08	  92.33	  94.38	  92.96	  93.73	  93.67	  93.49	  91.89	  92.84	  94.41	  93.90	  94.14	  94.15	  94.18	  93.95	  94.10	  93.30	  94.20	  94.12	  90.89	  94.50	  93.76	  92.96	  93.75	  93.49	  93.16	  90.93	  93.26	  93.87	  86.49	  92.19	  93.68	  93.77	  93.87	  93.86	  94.19	  92.84	  93.02	  92.85	  93.33	  92.76	  94.95	  94.72	  94.64	  94.82	  93.26	  94.24	  91.81	  93.32	  92.48	  94.82	  92.72	  94.30	  94.20	  94.93	  93.38	  93.72	  94.64	  93.74	  94.33	  90.92	  92.55	  93.56	  93.63	  93.04	  92.99	  93.01	  92.20	  92.64	  92.81	  93.15	  93.57	  93.92	  93.76	  92.48	  93.72	  94.22	  92.84	  93.94	  93.86	  93.82	  94.05	  94.35	  94.16	  94.19	  94.44	  94.26	  94.25	  93.46	  93.40	  93.20	  93.08	  93.44	  93.99	  94.35	  93.94	  91.31	  93.27	  93.40	  93.68	  93.27	  93.25	  93.52	  94.98	  94.70	  93.89	  94.47	  93.10	  94.26	  94.20	  94.14	  94.60	  94.27	  93.16	  93.16	  93.96	  93.15	  94.51	  93.84	  92.24	  93.09
C108   	  93.47	  92.50	  92.41	  93.57	  90.25	  93.45	  96.22	  93.79	  95.88	  95.97	  94.13	  93.19	  92.94	  94.57	 100.00	  95.12	  93.55	  95.88	  93.84	  96.27	  93.60	  94.26	  95.27	  92.83	  93.54	  96.85	  94.47	  93.91	  93.36	  94.54	  94.95	  91.16	  94.03	  90.21	  92.75	  89.39	  91.49	  93.62	  92.63	  93.68	  93.50	  95.93	  95.35	  93.70	  90.89	  90.75	  92.07	  93.06	  93.81	  92.37	  96.01	  93.36	  96.28	  93.29	  92.68	  92.01	  92.27	  92.40	  92.54	  93.73	  92.54	  92.35	  92.26	  92.40	  92.14	  93.55	  93.09	  93.33	  92.98	  93.26	  91.50	  93.30	  95.03	  93.13	  93.11	  92.44	  93.32	  92.16	  91.97	  94.07	  93.21	  96.81	  93.24	  92.43	  93.98	  93.64	  93.86	  94.54	  93.64	  93.70	  93.09	  93.95	  94.97	  93.23	  93.38	  94.91	  93.89	  90.61	  93.51	  93.34	  93.19	  93.15	  93.67	  93.26	  92.32	  93.54	  93.54	  93.50	  96.47	  96.56	  96.46	  93.33	  93.25	  93.18	  93.77	  96.61	  92.89	  93.72	  92.90	  92.54	  93.42	  93.95	  93.68	  90.36	  92.93	  96.25	  86.05	  94.41	  96.11	  96.05	  93.68	  93.21	  93.47	  93.28	  93.40	  93.01	  93.71	  92.17	  94.83	  94.72	  94.14	  94.72	  93.16	  93.70	  91.31	  93.30	  93.81	  94.12	  93.50	  94.03	  93.83	  94.34	  93.27	  96.29	  94.39	  93.93	  93.67	  91.45	  92.59	  93.64	  93.73	  93.36	  93.31	  93.36	  92.55	  92.79	  93.06	  93.50	  93.97	  96.38	  94.23	  93.70	  94.22	  94.12	  92.94	  94.04	  94.11	  94.07	  94.22	  94.08	  93.44	  94.08	  94.30	  94.53	  93.94	  92.96	  93.13	  92.88	  93.49	  96.01	  96.20	  93.36	  96.04	  91.35	  93.66	  93.54	  93.63	  93.11	  94.00	  94.20	  94.61	  94.57	  96.34	  93.81	  93.80	  93.49	  96.41	  96.45	  93.91	  93.67	  94.12	  93.32	  93.80	  94.27	  93.96	  93.73	  93.30	  93.45
C109   	  91.76	  92.16	  91.83	  92.23	  89.74	  91.91	  94.59	  92.23	  94.16	  94.34	  92.25	  91.78	  92.31	  93.23	  95.12	 100.00	  92.19	  94.56	  93.18	  94.31	  93.42	  92.85	  93.91	  92.08	  92.41	  94.90	  92.86	  93.73	  92.19	  93.36	  93.45	  90.76	  92.44	  89.94	  92.73	  89.21	  91.23	  92.24	  92.45	  93.57	  93.34	  94.30	  95.84	  93.50	  90.63	  90.55	  92.02	  92.42	  93.02	  92.04	  96.25	  91.92	  94.64	  91.73	  92.35	  91.74	  91.88	  91.84	  92.31	  93.01	  92.23	  92.04	  91.84	  91.93	  91.56	  91.89	  91.89	  91.62	  91.71	  91.82	  90.26	  92.10	  93.62	  91.85	  92.27	  92.70	  92.38	  92.31	  91.78	  93.18	  93.05	  94.92	  93.15	  91.72	  93.09	  92.90	  92.97	  94.09	  92.83	  92.29	  92.60	  93.17	  93.30	  93.05	  92.57	  94.47	  93.67	  89.78	  93.48	  92.09	  92.60	  92.23	  92.68	  92.11	  91.90	  93.14	  92.20	  92.33	  94.65	  94.88	  94.81	  91.92	  91.57	  92.05	  92.08	  95.04	  91.13	  92.12	  91.51	  91.04	  91.87	  93.33	  92.97	  89.14	  92.04	  94.54	  84.80	  93.00	  94.42	  94.16	  92.56	  92.27	  91.95	  92.60	  92.90	  92.41	  92.65	  90.83	  92.98	  93.01	  92.58	  92.76	  91.72	  92.11	  89.96	  91.91	  93.46	  92.71	  93.21	  92.72	  92.66	  92.87	  92.21	  94.61	  92.96	  92.91	  92.30	  90.51	  91.70	  92.63	  92.67	  92.82	  93.04	  92.95	  92.28	  92.39	  92.43	  92.99	  93.04	  94.74	  92.94	  93.19	  93.33	  93.00	  91.99	  92.86	  93.02	  93.01	  92.97	  93.04	  92.19	  93.19	  93.25	  93.31	  92.95	  92.06	  92.15	  91.83	  92.69	  94.30	  94.58	  92.02	  94.27	  90.38	  92.44	  93.03	  93.12	  92.17	  93.09	  93.13	  92.95	  92.91	  94.29	  92.23	  93.48	  92.05	  94.75	  94.69	  92.54	  92.56	  93.65	  92.14	  92.65	  93.58	  92.73	  92.54	  93.20	  93.01
C11    	  95.17	  92.86	  91.86	  95.93	  89.91	  95.50	  94.04	  95.94	  94.05	  93.43	  93.86	  94.25	  93.22	  93.70	  93.55	  92.19	 100.00	  94.07	  92.97	  94.22	  92.51	  94.35	  93.30	  93.36	  94.27	  93.33	  95.26	  93.12	  95.18	  93.79	  93.17	  91.08	  92.06	  90.22	  91.97	  88.70	  92.23	  95.04	  91.83	  92.81	  92.70	  93.91	  92.27	  92.85	  89.94	  89.97	  91.80	  93.61	  94.32	  92.38	  92.88	  93.94	  94.46	  95.02	  93.04	  91.68	  91.82	  91.94	  92.99	  94.27	  92.91	  92.79	  91.65	  91.89	  91.38	  95.49	  95.52	  95.36	  95.20	  94.73	  89.81	  94.54	  93.24	  95.10	  94.88	  91.89	  94.29	  92.67	  91.62	  93.32	  92.98	  94.84	  93.16	  92.80	  93.54	  94.40	  94.45	  92.44	  93.08	  96.06	  91.84	  94.09	  93.04	  91.67	  93.36	  93.67	  92.51	  90.45	  92.44	  95.97	  93.75	  95.13	  93.72	  97.51	  91.88	  92.14	  93.91	  95.79	  94.51	  94.56	  94.61	  96.23	  95.42	  94.41	  95.82	  94.53	  91.39	  95.93	  94.97	  94.47	  95.16	  94.21	  92.34	  91.59	  93.60	  94.24	  86.38	  92.87	  94.28	  94.06	  94.16	  93.11	  95.33	  94.13	  94.69	  93.99	  93.56	  93.45	  94.58	  94.51	  94.94	  94.45	  94.94	  94.01	  92.40	  95.05	  92.98	  95.24	  92.56	  94.99	  94.61	  95.44	  94.76	  94.52	  95.31	  93.88	  94.86	  91.40	  93.08	  94.65	  94.85	  93.21	  93.31	  93.20	  92.16	  92.58	  92.64	  93.29	  94.68	  94.58	  94.56	  92.84	  94.80	  93.85	  93.07	  93.69	  93.94	  93.94	  94.32	  94.75	  95.37	  94.49	  94.81	  94.73	  94.45	  94.84	  94.92	  94.35	  94.07	  93.98	  94.33	  96.17	  94.27	  92.04	  94.40	  94.34	  94.27	  94.88	  94.67	  94.81	  95.36	  96.24	  94.26	  95.68	  93.39	  95.58	  94.57	  94.27	  94.84	  94.71	  95.03	  93.22	  95.91	  94.90	  95.04	  95.35	  93.84	  93.45
C110   	  93.76	  92.11	  91.89	  94.23	  90.34	  93.88	  96.69	  94.01	  96.33	  95.06	  94.02	  93.17	  92.42	  93.63	  95.88	  94.56	  94.07	 100.00	  93.40	  96.44	  93.18	  94.41	  94.31	  93.19	  93.98	  95.56	  94.99	  94.50	  93.76	  93.66	  95.58	  90.96	  94.67	  90.12	  92.79	  89.04	  92.03	  93.30	  92.38	  93.43	  93.14	  96.22	  94.46	  93.38	  90.43	  90.26	  91.87	  93.44	  93.62	  92.20	  95.14	  92.81	  96.79	  93.52	  92.98	  91.97	  92.11	  92.08	  92.33	  93.67	  92.20	  92.18	  91.81	  92.25	  91.71	  93.86	  93.77	  93.76	  93.66	  92.98	  91.97	  93.25	  93.96	  93.70	  93.75	  92.69	  93.85	  92.81	  91.57	  93.65	  93.20	  96.94	  93.18	  92.02	  93.64	  94.17	  94.22	  93.76	  93.26	  94.27	  92.85	  94.37	  95.27	  92.83	  93.13	  95.29	  94.30	  90.35	  93.65	  93.98	  93.58	  93.70	  93.55	  94.07	  91.79	  92.84	  93.04	  94.28	  96.94	  97.02	  97.07	  93.95	  93.72	  93.69	  94.26	  97.20	  93.29	  94.29	  93.33	  92.79	  93.76	  94.23	  92.77	  89.89	  92.74	  96.56	  86.00	  94.94	  96.66	  96.30	  93.53	  92.89	  94.02	  93.63	  93.97	  93.36	  93.39	  91.92	  94.74	  94.65	  93.60	  94.59	  92.82	  93.24	  91.40	  92.88	  94.09	  93.89	  93.24	  93.69	  93.35	  93.94	  93.68	  96.68	  94.08	  93.72	  93.50	  91.35	  92.06	  94.24	  94.26	  93.39	  93.51	  93.42	  92.42	  92.60	  92.66	  93.50	  94.49	  96.85	  94.31	  93.72	  94.58	  93.99	  92.96	  94.08	  93.96	  94.04	  93.94	  94.01	  94.08	  93.91	  94.09	  94.13	  93.69	  93.50	  93.79	  93.57	  94.04	  96.36	  96.71	  94.02	  96.47	  91.73	  94.31	  94.14	  94.10	  93.62	  94.34	  94.77	  95.14	  93.95	  96.55	  94.24	  93.41	  93.98	  96.90	  96.96	  93.82	  93.22	  94.62	  92.35	  94.59	  94.61	  93.70	  93.96	  93.88	  93.59
C111   	  92.91	  94.39	  91.87	  93.28	  89.84	  92.93	  93.63	  93.35	  93.38	  93.02	  92.75	  93.25	  92.67	  93.84	  93.84	  93.18	  92.97	  93.40	 100.00	  93.32	  92.37	  92.84	  93.14	  92.12	  92.64	  93.45	  93.52	  92.88	  93.40	  93.90	  92.38	  91.26	  91.40	  90.24	  92.26	  89.52	  91.59	  93.43	  91.99	  93.07	  92.99	  93.18	  93.78	  93.26	  90.75	  90.72	  92.38	  93.19	  94.25	  92.20	  94.03	  92.85	  93.84	  92.39	  92.34	  91.84	  91.88	  91.90	  94.97	  94.13	  95.02	  94.91	  91.74	  92.10	  91.67	  93.34	  92.82	  93.34	  92.97	  92.92	  89.29	  92.85	  92.85	  93.12	  93.10	  92.03	  92.89	  91.98	  91.86	  93.11	  93.10	  93.87	  93.28	  94.36	  93.27	  93.04	  93.03	  93.17	  92.75	  93.29	  93.21	  92.78	  92.57	  92.66	  93.13	  93.79	  92.75	  90.27	  92.56	  92.88	  93.52	  92.92	  92.86	  92.67	  92.04	  92.84	  92.61	  93.50	  93.85	  93.78	  93.85	  93.10	  92.66	  92.69	  93.12	  93.92	  90.60	  92.97	  92.58	  91.95	  92.66	  93.80	  93.00	  90.97	  93.89	  93.49	  85.63	  91.93	  93.37	  93.18	  92.65	  95.09	  92.78	  93.28	  93.54	  93.39	  93.04	  91.43	  93.45	  93.48	  93.79	  93.40	  92.12	  92.96	  90.79	  92.14	  92.79	  93.81	  92.76	  93.55	  93.98	  94.19	  93.13	  93.61	  94.04	  93.12	  92.78	  90.63	  93.50	  93.42	  93.44	  93.56	  93.52	  93.40	  92.68	  93.13	  93.46	  93.62	  93.12	  93.70	  93.64	  93.05	  93.30	  93.37	  92.48	  93.17	  93.22	  93.05	  93.49	  93.58	  92.88	  93.44	  93.78	  93.62	  93.42	  93.00	  93.13	  92.90	  92.78	  93.37	  93.55	  93.50	  93.32	  90.68	  92.77	  93.54	  93.45	  93.15	  92.65	  92.94	  93.33	  93.26	  93.53	  93.02	  93.60	  93.10	  93.90	  93.83	  93.12	  94.25	  93.20	  92.71	  92.67	  93.11	  93.68	  92.76	  92.73	  93.65
C112   	  94.11	  92.18	  92.32	  94.29	  90.44	  94.17	  96.79	  94.08	  96.74	  95.11	  94.01	  93.05	  92.53	  93.58	  96.27	  94.31	  94.22	  96.44	  93.32	 100.00	  93.48	  94.34	  94.21	  93.38	  94.01	  95.89	  95.10	  94.52	  93.79	  93.79	  95.50	  90.95	  94.34	  90.00	  92.62	  89.07	  91.99	  93.21	  92.13	  93.45	  93.21	  96.33	  94.55	  93.39	  90.35	  90.20	  91.90	  93.44	  93.67	  92.23	  95.04	  92.81	  96.90	  93.71	  92.94	  91.94	  92.40	  92.28	  92.49	  93.63	  92.29	  92.15	  91.97	  92.55	  92.13	  94.05	  93.82	  93.78	  93.62	  92.97	  92.13	  93.15	  94.26	  93.71	  93.65	  92.70	  93.98	  92.86	  91.92	  93.94	  93.21	  97.52	  93.12	  92.03	  94.02	  94.61	  94.54	  94.16	  93.58	  94.44	  93.07	  94.58	  95.49	  92.70	  93.55	  95.50	  94.26	  90.40	  93.80	  94.15	  93.58	  93.89	  93.67	  94.03	  91.96	  93.05	  93.10	  94.12	  97.00	  97.15	  97.48	  94.10	  93.67	  93.88	  94.43	  97.01	  93.44	  94.28	  93.54	  93.21	  93.87	  94.60	  93.16	  90.36	  92.64	  96.70	  86.15	  95.16	  96.72	  96.43	  93.68	  92.86	  94.17	  93.78	  94.08	  93.58	  93.75	  92.39	  94.70	  94.47	  93.60	  94.66	  93.03	  93.24	  91.56	  93.11	  94.22	  93.83	  93.42	  93.68	  93.46	  94.15	  93.95	  97.12	  94.06	  93.91	  93.61	  91.63	  92.05	  94.10	  94.37	  93.29	  93.52	  93.41	  92.66	  92.75	  92.73	  93.44	  94.46	  96.83	  94.64	  93.95	  94.83	  94.30	  92.99	  94.09	  93.90	  94.03	  93.68	  93.98	  94.08	  93.86	  94.07	  94.03	  93.92	  93.71	  93.69	  93.41	  94.07	  96.31	  96.63	  93.88	  96.65	  92.02	  94.16	  94.34	  94.29	  93.86	  94.63	  94.83	  95.24	  93.91	  96.98	  94.43	  93.60	  94.09	  97.06	  97.01	  93.89	  93.36	  94.67	  92.52	  94.37	  94.43	  94.04	  93.77	  93.92	  93.72
C113   	  91.70	  91.62	  91.79	  92.25	  89.60	  92.05	  93.24	  92.21	  92.88	  93.14	  92.16	  91.13	  91.76	  92.57	  93.60	  93.42	  92.51	  93.18	  92.37	  93.48	 100.00	  92.65	  92.32	  92.52	  92.75	  93.21	  92.77	  94.12	  92.94	  92.54	  92.22	  90.88	  91.19	  90.27	  93.15	  89.55	  91.49	  92.26	  92.65	  93.96	  94.02	  92.89	  93.22	  94.00	  90.92	  90.94	  93.68	  92.75	  92.43	  92.25	  93.91	  91.58	  93.31	  91.46	  92.28	  91.78	  91.84	  91.95	  91.41	  92.40	  91.56	  91.32	  91.73	  92.08	  91.69	  92.36	  92.00	  92.11	  91.99	  91.48	  89.01	  91.63	  92.33	  92.75	  92.96	  92.82	  92.94	  92.73	  93.55	  93.28	  93.10	  93.73	  93.21	  91.21	  93.61	  93.60	  93.60	  94.10	  93.31	  92.42	  92.07	  93.60	  92.16	  93.74	  92.71	  93.86	  92.97	  89.76	  93.95	  92.32	  93.04	  92.67	  92.82	  92.39	  93.53	  94.06	  91.73	  92.56	  93.57	  93.34	  93.69	  92.33	  91.99	  92.97	  92.31	  93.48	  90.31	  92.29	  91.38	  91.70	  91.91	  93.68	  94.17	  88.97	  91.61	  93.29	  84.46	  91.96	  93.31	  93.11	  92.91	  91.64	  92.12	  93.01	  93.49	  93.14	  92.79	  90.51	  92.64	  92.53	  92.22	  92.51	  91.57	  91.57	  89.66	  91.61	  93.88	  92.58	  93.02	  92.30	  92.41	  92.36	  93.11	  93.49	  92.58	  92.95	  92.05	  92.30	  91.83	  92.98	  93.25	  93.27	  93.23	  93.16	  92.28	  92.52	  92.60	  93.40	  93.37	  93.39	  93.29	  92.95	  93.52	  92.68	  92.16	  92.55	  93.07	  92.93	  93.54	  93.65	  92.08	  93.52	  93.87	  93.75	  93.66	  92.23	  92.29	  92.00	  92.95	  92.88	  93.36	  92.47	  93.20	  90.77	  93.04	  93.50	  93.53	  92.59	  93.28	  93.44	  92.86	  92.53	  93.39	  92.08	  95.95	  91.90	  93.61	  93.50	  92.09	  91.89	  93.62	  91.90	  92.48	  93.61	  91.94	  92.37	  93.39	  93.12
