	ARAF001	ARAF002	ARAF003	ARAF004	ARAF005	ARAF006	     C1	    C10	   C100	   C103	   C104	   C105	   C106	   C107	   C108	   C109	    C11	   C110	   C111	   C112	   C113	   C114	   C115	   C117	   C118	   C119	    C12	   C120	   C121	   C122	   C123	   C124	   C125	   C126	   C127	   C128	   C129	    C13	   C130	   C131	   C132	   C133	   C134	   C135	   C136	   C137	   C138	   C139	    C14	   C140	   C141	   C142	   C143	   C144	   C145	   C146	   C147	   C148	   C149	    C15	   C150	   C151	   C152	   C153	   C154	   C155	   C156	   C157	   C158	   C159	    C16	   C160	   C161	   C162	   C163	   C164	   C165	   C166	   C167	   C168	   C169	    C17	   C170	   C171	   C172	   C173	   C174	   C175	   C176	   C177	   C178	   C179	    C18	   C180	   C181	   C182	   C183	   C184	   C185	   C186	   C187	   C188	   C189	    C19	   C190	   C191	   C199	     C2	    C20	    C21	    C22	   C220	   C221	   C222	   C223	    C23	    C24	   C246	    C25	    C26	    C27	   C272	   C275	    C28	    C29	     C3	    C30	    C31	    C32	    C33	    C34	   C341	   C342	   C343	   C344	   C345	   C346	    C35	   C354	   C355	   C356	   C357	   C358	   C359	    C36	   C360	   C361	   C362	   C363	   C364	   C365	   C366	   C367	   C368	   C369	    C37	    C38	    C39	     C4	    C40	    C41	    C42	    C43	    C44	    C45	    C46	    C47	    C48	    C49	     C5	    C50	    C51	    C52	    C53	    C54	    C55	    C56	    C57	    C58	    C59	     C6	    C60	    C61	    C62	    C63	    C64	    C65	    C66	    C67	    C68	    C69	     C7	    C70	    C71	    C72	    C73	    C74	    C75	    C76	    C77	    C78	    C79	     C8	    C80	    C81	    C82	    C83	    C84	    C85	    C86	    C87	    C88	    C89	    C91	    C92	    C93	    C95	    C96
C104   	  96.83	  95.89	  95.69	  97.15	  94.38	  97.03	  97.05	  97.15	  96.84	  96.80	 100.00	  96.88	  96.78	  97.07	  96.98	  95.97	  96.83	  96.92	  96.24	  96.91	  95.92	  98.19	  96.71	  96.15	  96.66	  96.93	  98.00	  95.97	  96.99	  97.15	  96.35	  95.24	  95.98	  94.78	  95.98	  94.06	  95.65	  97.15	  95.85	  96.17	  96.28	  96.68	  96.24	  96.25	  94.70	  94.77	  95.55	  96.40	  97.01	  95.83	  96.44	  96.60	  97.00	  96.84	  95.86	  95.72	  95.77	  95.90	  96.01	  96.77	  96.04	  95.91	  95.80	  95.87	  95.77	  97.11	  97.04	  97.08	  96.98	  96.88	  94.58	  96.81	  96.60	  96.99	  96.99	  95.63	  96.49	  95.65	  95.54	  96.71	  96.23	  97.23	  96.18	  95.80	  96.81	  96.54	  96.45	  96.36	  96.46	  97.28	  95.52	  96.57	  96.39	  96.02	  96.55	  96.40	  95.79	  94.56	  95.87	  97.16	  96.39	  96.97	  96.76	  96.78	  95.64	  96.10	  97.03	  96.90	  97.09	  97.08	  97.09	  97.09	  97.10	  96.64	  97.35	  97.12	  95.27	  97.21	  96.78	  96.48	  97.03	  96.74	  95.99	  95.25	  96.31	  96.92	  92.71	  96.11	  96.92	  96.81	  96.91	  96.25	  97.23	  96.40	  96.75	  96.40	  96.57	  96.62	  98.25	  98.22	  97.27	  98.21	  96.83	  97.05	  96.13	  96.82	  95.88	  97.21	  96.19	  97.05	  96.93	  97.32	  96.61	  96.95	  97.27	  96.96	  97.44	  95.00	  96.06	  96.69	  96.73	  96.40	  96.45	  96.48	  95.93	  95.97	  96.09	  96.51	  96.76	  97.07	  96.74	  95.95	  96.74	  96.97	  96.41	  97.07	  96.62	  96.76	  96.62	  96.74	  97.46	  96.61	  96.80	  96.81	  96.65	  96.67	  96.72	  96.57	  96.56	  96.91	  97.11	  97.19	  97.01	  95.44	  96.74	  96.71	  96.73	  96.53	  96.50	  96.61	  98.08	  96.99	  97.03	  97.43	  96.26	  97.07	  97.05	  97.12	  97.76	  96.89	  96.57	  96.00	  97.05	  96.54	  97.08	  97.31	  96.21	  96.56
C105   	  96.65	  96.21	  95.42	  97.42	  94.17	  97.23	  96.56	  97.25	  96.40	  96.52	  96.88	 100.00	  96.75	  96.82	  96.47	  95.71	  97.04	  96.47	  96.51	  96.40	  95.36	  97.05	  96.44	  95.90	  96.37	  96.28	  97.07	  95.80	  96.88	  96.98	  95.95	  94.89	  95.36	  94.45	  95.44	  93.71	  95.30	  97.28	  95.51	  96.13	  96.08	  96.31	  95.97	  96.19	  94.39	  94.20	  95.14	  96.03	  97.57	  95.61	  96.22	  96.58	  96.64	  96.66	  95.79	  95.25	  95.47	  95.53	  96.37	  97.40	  96.28	  96.31	  95.21	  95.39	  95.36	  97.17	  97.06	  97.14	  97.05	  96.90	  94.27	  96.90	  96.38	  96.81	  96.72	  95.37	  96.19	  95.54	  95.13	  96.53	  96.31	  96.73	  96.24	  96.30	  96.47	  96.44	  96.40	  95.86	  96.24	  97.48	  95.88	  96.26	  96.00	  95.51	  96.28	  96.26	  95.66	  94.51	  95.44	  97.28	  96.20	  96.87	  96.51	  96.89	  95.11	  95.87	  97.02	  97.20	  96.52	  96.67	  96.70	  97.31	  97.20	  96.34	  97.65	  96.63	  94.83	  97.43	  97.25	  96.80	  97.04	  96.36	  95.93	  95.80	  96.96	  96.55	  92.86	  95.68	  96.56	  96.33	  96.82	  96.46	  97.24	  96.24	  96.43	  96.21	  96.47	  96.45	  97.21	  97.18	  97.25	  97.18	  96.68	  96.91	  96.02	  96.61	  95.86	  97.11	  96.12	  97.08	  97.00	  97.39	  96.64	  96.54	  97.33	  96.68	  97.25	  94.91	  96.54	  96.44	  96.46	  96.39	  96.54	  96.47	  96.00	  96.12	  96.30	  96.50	  96.56	  96.65	  96.63	  95.74	  96.54	  96.78	  96.19	  96.71	  96.67	  96.61	  96.46	  96.57	  97.35	  96.48	  96.58	  96.63	  96.44	  96.85	  96.90	  96.61	  96.39	  96.36	  96.58	  97.61	  96.39	  95.09	  96.45	  96.43	  96.45	  96.79	  96.38	  96.42	  97.26	  97.29	  96.48	  97.35	  95.77	  97.71	  96.57	  96.50	  97.38	  97.52	  96.57	  96.55	  97.10	  96.50	  97.21	  96.86	  96.02	  96.58
C106   	  96.36	  95.92	  96.20	  96.82	  94.51	  96.66	  96.19	  96.76	  96.24	  96.27	  96.78	  96.75	 100.00	  96.71	  96.34	  96.00	  96.49	  96.06	  96.20	  96.12	  95.70	  96.97	  96.11	  96.07	  96.29	  96.30	  96.78	  96.09	  96.56	  96.75	  95.67	  95.24	  95.15	  94.88	  95.99	  94.17	  95.50	  97.36	  95.76	  96.37	  96.29	  96.08	  96.05	  96.36	  94.83	  94.87	  95.67	  96.35	  97.34	  95.87	  96.33	  95.96	  96.35	  96.30	  95.87	  96.09	  96.12	  96.24	  95.82	  97.21	  95.97	  95.82	  96.23	  96.20	  96.04	  96.68	  96.47	  96.52	  96.49	  96.50	  93.97	  96.62	  96.11	  96.56	  96.50	  95.80	  96.18	  95.73	  95.69	  96.52	  96.36	  96.49	  96.43	  95.82	  96.48	  96.36	  96.38	  96.50	  96.40	  96.94	  95.53	  96.30	  95.81	  95.98	  96.31	  96.38	  95.83	  94.77	  95.89	  96.66	  96.27	  96.56	  96.44	  96.22	  95.74	  96.27	  96.61	  97.04	  96.32	  96.45	  96.31	  96.57	  96.58	  96.25	  96.78	  96.30	  94.56	  96.84	  96.56	  96.23	  96.61	  96.78	  96.27	  94.91	  96.72	  96.32	  92.34	  95.49	  96.32	  96.10	  96.40	  96.24	  96.70	  96.41	  96.61	  96.36	  96.71	  96.25	  97.00	  96.92	  96.82	  96.97	  96.51	  96.47	  95.59	  96.51	  95.97	  96.68	  96.46	  96.59	  96.94	  96.92	  96.37	  96.25	  96.82	  96.61	  97.03	  94.76	  96.03	  96.33	  96.36	  96.50	  96.56	  96.65	  96.10	  96.34	  96.50	  96.61	  96.46	  96.35	  96.54	  95.99	  96.56	  96.70	  96.05	  96.65	  96.79	  96.71	  96.42	  96.63	  96.80	  96.52	  96.63	  96.55	  96.40	  96.47	  96.53	  96.45	  96.32	  96.12	  96.40	  96.82	  96.28	  95.10	  96.29	  96.66	  96.69	  96.45	  96.06	  96.06	  96.71	  96.79	  96.17	  96.90	  96.25	  96.83	  96.43	  96.37	  97.23	  96.64	  96.69	  96.38	  96.59	  96.65	  97.36	  96.86	  96.21	  96.70
C107   	  96.96	  96.39	  95.67	  97.08	  94.39	  96.92	  96.80	  97.10	  96.69	  97.06	  97.07	  96.82	  96.71	 100.00	  97.21	  96.50	  96.75	  96.71	  96.82	  96.69	  96.14	  97.39	  97.02	  96.29	  96.52	  97.06	  97.34	  96.18	  96.83	  98.45	  96.33	  95.28	  95.69	  94.86	  95.94	  94.00	  95.39	  97.18	  95.98	  96.62	  96.57	  96.62	  96.66	  96.57	  94.81	  94.66	  95.71	  96.29	  97.04	  95.92	  96.83	  96.76	  97.03	  96.85	  95.75	  95.52	  95.66	  95.76	  96.41	  97.20	  96.50	  96.34	  95.59	  95.69	  95.58	  97.02	  96.81	  96.96	  96.78	  96.97	  94.56	  97.00	  97.00	  96.65	  96.78	  95.84	  96.30	  95.64	  95.64	  96.87	  96.14	  97.07	  96.34	  96.42	  97.04	  96.46	  96.43	  96.43	  96.77	  97.27	  95.85	  96.59	  96.24	  96.27	  96.47	  96.66	  95.97	  94.78	  96.01	  97.11	  96.35	  96.76	  96.73	  96.63	  95.77	  96.29	  97.12	  96.86	  96.98	  96.99	  97.00	  96.88	  96.96	  96.53	  97.01	  96.97	  95.23	  97.17	  96.78	  96.35	  96.78	  96.63	  96.46	  95.25	  96.51	  96.84	  92.76	  95.94	  96.73	  96.78	  96.84	  96.83	  97.01	  96.29	  96.38	  96.29	  96.55	  96.24	  97.41	  97.29	  97.25	  97.34	  96.51	  97.03	  95.73	  96.54	  96.09	  97.34	  96.22	  97.07	  97.01	  97.40	  96.58	  96.76	  97.25	  96.77	  97.08	  95.24	  96.13	  96.67	  96.71	  96.39	  96.37	  96.38	  95.94	  96.18	  96.27	  96.46	  96.68	  96.86	  96.78	  96.09	  96.76	  97.02	  96.29	  96.88	  96.83	  96.81	  96.93	  97.09	  96.99	  97.01	  97.14	  97.04	  97.04	  96.62	  96.59	  96.48	  96.42	  96.61	  96.90	  97.09	  96.87	  95.46	  96.52	  96.59	  96.74	  96.52	  96.50	  96.65	  97.43	  97.28	  96.85	  97.16	  96.43	  97.05	  97.01	  96.98	  97.23	  97.05	  96.46	  96.46	  96.89	  96.45	  97.18	  96.82	  95.97	  96.42
C108   	  96.62	  96.11	  96.06	  96.68	  94.87	  96.62	  98.08	  96.80	  97.90	  97.94	  96.98	  96.47	  96.34	  97.21	 100.00	  97.50	  96.67	  97.90	  96.82	  98.10	  96.69	  97.05	  97.58	  96.28	  96.66	  98.40	  97.16	  96.86	  96.57	  97.19	  97.41	  95.38	  96.92	  94.85	  96.24	  94.40	  95.56	  96.70	  96.17	  96.74	  96.64	  97.92	  97.62	  96.75	  95.23	  95.15	  95.87	  96.40	  96.81	  96.03	  97.97	  96.57	  98.10	  96.53	  96.20	  95.84	  95.98	  96.05	  96.12	  96.76	  96.12	  96.02	  95.97	  96.05	  95.91	  96.67	  96.42	  96.55	  96.36	  96.51	  95.56	  96.54	  97.45	  96.44	  96.43	  96.07	  96.55	  95.92	  95.81	  96.95	  96.49	  98.38	  96.50	  96.06	  96.90	  96.71	  96.83	  97.20	  96.72	  96.75	  96.42	  96.88	  97.42	  96.50	  96.58	  97.39	  96.85	  95.08	  96.65	  96.55	  96.48	  96.45	  96.73	  96.51	  96.01	  96.66	  96.66	  96.64	  98.20	  98.25	  98.20	  96.55	  96.51	  96.47	  96.78	  98.27	  96.31	  96.76	  96.32	  96.12	  96.60	  96.88	  96.74	  94.93	  96.34	  98.09	  92.50	  97.13	  98.02	  97.98	  96.74	  96.48	  96.62	  96.52	  96.59	  96.38	  96.75	  95.92	  97.35	  97.29	  96.98	  97.29	  96.46	  96.75	  95.46	  96.54	  96.81	  96.97	  96.64	  96.92	  96.82	  97.09	  96.52	  98.11	  97.11	  96.87	  96.73	  95.53	  96.15	  96.71	  96.76	  96.57	  96.54	  96.56	  96.13	  96.26	  96.41	  96.64	  96.89	  98.16	  97.03	  96.75	  97.03	  96.97	  96.34	  96.93	  96.97	  96.95	  97.03	  96.95	  96.61	  96.95	  97.07	  97.19	  96.87	  96.35	  96.44	  96.31	  96.64	  97.96	  98.06	  96.57	  97.98	  95.48	  96.73	  96.66	  96.71	  96.43	  96.91	  97.01	  97.23	  97.21	  98.13	  96.81	  96.80	  96.63	  98.17	  98.19	  96.86	  96.73	  96.97	  96.54	  96.80	  97.05	  96.89	  96.76	  96.53	  96.62
C109   	  95.70	  95.92	  95.74	  95.96	  94.59	  95.79	  97.22	  95.96	  96.99	  97.09	  95.97	  95.71	  96.00	  96.50	  97.50	 100.00	  95.93	  97.21	  96.47	  97.07	  96.60	  96.29	  96.86	  95.87	  96.05	  97.38	  96.30	  96.76	  95.94	  96.57	  96.62	  95.15	  96.07	  94.70	  96.23	  94.30	  95.41	  95.96	  96.08	  96.68	  96.56	  97.07	  97.87	  96.64	  95.09	  95.04	  95.84	  96.06	  96.38	  95.86	  98.09	  95.79	  97.24	  95.69	  96.02	  95.69	  95.77	  95.75	  96.00	  96.38	  95.96	  95.86	  95.75	  95.79	  95.59	  95.77	  95.77	  95.63	  95.68	  95.73	  94.88	  95.89	  96.70	  95.75	  95.98	  96.21	  96.04	  96.00	  95.71	  96.47	  96.40	  97.40	  96.45	  95.68	  96.42	  96.32	  96.35	  96.96	  96.28	  95.99	  96.16	  96.47	  96.53	  96.40	  96.14	  97.16	  96.73	  94.62	  96.63	  95.88	  96.16	  95.96	  96.20	  95.89	  95.78	  96.45	  95.94	  96.01	  97.25	  97.37	  97.34	  95.79	  95.60	  95.86	  95.87	  97.46	  95.36	  95.90	  95.57	  95.31	  95.76	  96.55	  96.36	  94.26	  95.85	  97.19	  91.78	  96.37	  97.13	  96.99	  96.14	  95.98	  95.81	  96.16	  96.32	  96.05	  96.19	  95.19	  96.36	  96.38	  96.15	  96.24	  95.68	  95.90	  94.72	  95.79	  96.62	  96.22	  96.49	  96.22	  96.19	  96.30	  95.94	  97.23	  96.35	  96.32	  96.00	  95.02	  95.67	  96.17	  96.19	  96.28	  96.39	  96.35	  95.98	  96.04	  96.07	  96.37	  96.39	  97.30	  96.34	  96.48	  96.55	  96.37	  95.83	  96.30	  96.39	  96.38	  96.36	  96.39	  95.94	  96.47	  96.51	  96.54	  96.35	  95.87	  95.92	  95.74	  96.21	  97.07	  97.22	  95.84	  97.05	  94.95	  96.07	  96.39	  96.44	  95.93	  96.42	  96.44	  96.35	  96.32	  97.06	  95.96	  96.63	  95.86	  97.30	  97.27	  96.13	  96.14	  96.72	  95.91	  96.18	  96.69	  96.23	  96.12	  96.48	  96.38
C11    	  97.53	  96.30	  95.76	  97.92	  94.68	  97.70	  96.93	  97.93	  96.94	  96.60	  96.83	  97.04	  96.49	  96.75	  96.67	  95.93	 100.00	  96.95	  96.36	  97.03	  96.11	  97.09	  96.54	  96.57	  97.05	  96.55	  97.57	  96.44	  97.53	  96.80	  96.47	  95.33	  95.87	  94.86	  95.82	  94.01	  95.96	  97.46	  95.74	  96.27	  96.21	  96.86	  95.98	  96.29	  94.70	  94.72	  95.73	  96.70	  97.08	  96.04	  96.31	  96.87	  97.15	  97.45	  96.39	  95.66	  95.73	  95.80	  96.37	  97.05	  96.33	  96.26	  95.64	  95.77	  95.50	  97.69	  97.71	  97.63	  97.54	  97.29	  94.63	  97.19	  96.50	  97.49	  97.38	  95.77	  97.06	  96.20	  95.63	  96.54	  96.36	  97.35	  96.46	  96.27	  96.66	  97.12	  97.14	  96.07	  96.42	  97.99	  95.75	  96.96	  96.39	  95.66	  96.57	  96.73	  96.11	  94.99	  96.07	  97.94	  96.77	  97.50	  96.76	  98.74	  95.77	  95.91	  96.86	  97.85	  97.18	  97.21	  97.23	  98.08	  97.66	  97.12	  97.86	  97.19	  95.50	  97.92	  97.42	  97.16	  97.52	  97.02	  96.02	  95.61	  96.69	  97.04	  92.69	  96.30	  97.05	  96.94	  96.99	  96.43	  97.61	  96.98	  97.27	  96.90	  96.67	  96.61	  97.21	  97.18	  97.41	  97.14	  97.41	  96.91	  96.05	  97.46	  96.36	  97.56	  96.14	  97.43	  97.23	  97.67	  97.31	  97.19	  97.60	  96.84	  97.36	  95.51	  96.41	  97.25	  97.36	  96.49	  96.54	  96.48	  95.92	  96.15	  96.18	  96.53	  97.27	  97.21	  97.21	  96.28	  97.33	  96.83	  96.41	  96.74	  96.87	  96.87	  97.08	  97.30	  97.63	  97.17	  97.34	  97.29	  97.14	  97.35	  97.39	  97.09	  96.95	  96.90	  97.08	  98.05	  97.05	  95.86	  97.12	  97.09	  97.05	  97.37	  97.26	  97.34	  97.63	  98.08	  97.05	  97.79	  96.58	  97.74	  97.21	  97.05	  97.35	  97.29	  97.45	  96.49	  97.91	  97.38	  97.46	  97.62	  96.82	  96.62
C110   	  96.78	  95.89	  95.77	  97.03	  94.92	  96.85	  98.32	  96.91	  98.13	  97.47	  96.92	  96.47	  96.06	  96.71	  97.90	  97.21	  96.95	 100.00	  96.59	  98.19	  96.47	  97.12	  97.07	  96.48	  96.89	  97.73	  97.43	  97.17	  96.78	  96.73	  97.74	  95.26	  97.26	  94.80	  96.26	  94.20	  95.85	  96.53	  96.04	  96.60	  96.45	  98.07	  97.15	  96.57	  94.97	  94.88	  95.76	  96.61	  96.71	  95.94	  97.51	  96.27	  98.37	  96.65	  96.36	  95.82	  95.89	  95.88	  96.01	  96.73	  95.94	  95.93	  95.73	  95.97	  95.67	  96.84	  96.78	  96.78	  96.73	  96.36	  95.82	  96.51	  96.88	  96.75	  96.78	  96.21	  96.83	  96.27	  95.60	  96.72	  96.48	  98.45	  96.47	  95.84	  96.72	  97.00	  97.02	  96.78	  96.51	  97.05	  96.29	  97.10	  97.58	  96.28	  96.44	  97.59	  97.07	  94.93	  96.72	  96.90	  96.68	  96.75	  96.67	  96.94	  95.72	  96.29	  96.40	  97.05	  98.45	  98.49	  98.51	  96.88	  96.76	  96.74	  97.05	  98.58	  96.53	  97.06	  96.55	  96.26	  96.78	  97.03	  96.25	  94.68	  96.24	  98.25	  92.47	  97.41	  98.30	  98.11	  96.66	  96.31	  96.92	  96.71	  96.89	  96.56	  96.58	  95.79	  97.30	  97.25	  96.70	  97.22	  96.28	  96.50	  95.51	  96.31	  96.95	  96.85	  96.50	  96.74	  96.56	  96.87	  96.74	  98.31	  96.95	  96.76	  96.64	  95.48	  95.87	  97.04	  97.05	  96.58	  96.65	  96.60	  96.06	  96.16	  96.19	  96.64	  97.17	  98.40	  97.07	  96.76	  97.22	  96.90	  96.35	  96.95	  96.89	  96.93	  96.87	  96.91	  96.95	  96.86	  96.96	  96.97	  96.74	  96.64	  96.79	  96.68	  96.93	  98.14	  98.33	  96.92	  98.20	  95.68	  97.07	  96.98	  96.96	  96.70	  97.09	  97.32	  97.51	  96.88	  98.24	  97.04	  96.60	  96.89	  98.43	  98.46	  96.81	  96.49	  97.23	  96.02	  97.22	  97.23	  96.75	  96.89	  96.85	  96.69
C111   	  96.32	  97.11	  95.76	  96.52	  94.65	  96.34	  96.71	  96.56	  96.58	  96.38	  96.24	  96.51	  96.20	  96.82	  96.82	  96.47	  96.36	  96.59	 100.00	  96.54	  96.03	  96.29	  96.45	  95.90	  96.18	  96.61	  96.65	  96.31	  96.59	  96.86	  96.04	  95.43	  95.51	  94.87	  95.98	  94.47	  95.61	  96.60	  95.83	  96.41	  96.37	  96.47	  96.79	  96.51	  95.15	  95.14	  96.04	  96.48	  97.04	  95.94	  96.92	  96.29	  96.82	  96.05	  96.02	  95.75	  95.77	  95.78	  97.42	  96.98	  97.44	  97.39	  95.69	  95.89	  95.66	  96.56	  96.28	  96.55	  96.36	  96.33	  94.34	  96.29	  96.29	  96.44	  96.42	  95.85	  96.31	  95.82	  95.76	  96.43	  96.43	  96.84	  96.52	  97.10	  96.52	  96.40	  96.39	  96.46	  96.24	  96.53	  96.48	  96.25	  96.14	  96.19	  96.44	  96.79	  96.24	  94.89	  96.14	  96.31	  96.65	  96.33	  96.30	  96.19	  95.86	  96.29	  96.16	  96.64	  96.83	  96.79	  96.83	  96.43	  96.19	  96.20	  96.43	  96.87	  95.07	  96.36	  96.15	  95.81	  96.19	  96.80	  96.37	  95.27	  96.85	  96.63	  92.26	  95.80	  96.57	  96.47	  96.18	  97.48	  96.25	  96.52	  96.66	  96.58	  96.39	  95.52	  96.62	  96.63	  96.80	  96.59	  95.90	  96.35	  95.17	  95.91	  96.26	  96.81	  96.24	  96.67	  96.90	  97.01	  96.45	  96.70	  96.93	  96.44	  96.26	  95.08	  96.64	  96.60	  96.61	  96.67	  96.65	  96.59	  96.20	  96.45	  96.62	  96.70	  96.44	  96.75	  96.72	  96.40	  96.53	  96.57	  96.10	  96.46	  96.49	  96.40	  96.64	  96.68	  96.31	  96.61	  96.79	  96.71	  96.60	  96.37	  96.44	  96.32	  96.25	  96.57	  96.67	  96.64	  96.55	  95.11	  96.25	  96.66	  96.62	  96.45	  96.19	  96.34	  96.55	  96.51	  96.66	  96.39	  96.70	  96.43	  96.86	  96.82	  96.44	  97.04	  96.48	  96.22	  96.20	  96.43	  96.73	  96.24	  96.23	  96.72
C112   	  96.96	  95.93	  96.00	  97.06	  94.98	  97.00	  98.37	  96.95	  98.34	  97.50	  96.91	  96.40	  96.12	  96.69	  98.10	  97.07	  97.03	  98.19	  96.54	 100.00	  96.63	  97.09	  97.02	  96.58	  96.91	  97.90	  97.49	  97.18	  96.80	  96.79	  97.70	  95.26	  97.09	  94.74	  96.17	  94.22	  95.83	  96.49	  95.90	  96.61	  96.49	  98.13	  97.20	  96.58	  94.93	  94.84	  95.78	  96.61	  96.73	  95.96	  97.46	  96.27	  98.43	  96.75	  96.34	  95.80	  96.05	  95.99	  96.10	  96.71	  95.99	  95.92	  95.82	  96.13	  95.90	  96.94	  96.81	  96.79	  96.70	  96.36	  95.90	  96.45	  97.05	  96.75	  96.72	  96.21	  96.90	  96.30	  95.79	  96.87	  96.49	  98.75	  96.44	  95.85	  96.92	  97.23	  97.20	  96.99	  96.68	  97.14	  96.41	  97.21	  97.69	  96.21	  96.67	  97.70	  97.04	  94.96	  96.80	  96.99	  96.68	  96.85	  96.73	  96.92	  95.81	  96.40	  96.42	  96.97	  98.47	  98.56	  98.73	  96.96	  96.73	  96.84	  97.14	  98.48	  96.61	  97.06	  96.66	  96.48	  96.84	  97.22	  96.46	  94.94	  96.18	  98.32	  92.56	  97.52	  98.33	  98.18	  96.74	  96.30	  97.00	  96.79	  96.95	  96.69	  96.77	  96.05	  97.28	  97.16	  96.69	  97.26	  96.39	  96.50	  95.60	  96.43	  97.02	  96.82	  96.60	  96.74	  96.62	  96.99	  96.88	  98.54	  96.94	  96.86	  96.70	  95.63	  95.86	  96.96	  97.11	  96.53	  96.65	  96.59	  96.19	  96.24	  96.23	  96.61	  97.15	  98.39	  97.25	  96.88	  97.35	  97.07	  96.37	  96.96	  96.85	  96.92	  96.74	  96.90	  96.95	  96.84	  96.94	  96.92	  96.86	  96.75	  96.74	  96.59	  96.95	  98.12	  98.28	  96.84	  98.30	  95.85	  96.99	  97.08	  97.06	  96.83	  97.24	  97.35	  97.56	  96.86	  98.47	  97.14	  96.70	  96.95	  98.51	  98.48	  96.85	  96.57	  97.26	  96.11	  97.10	  97.13	  96.93	  96.78	  96.86	  96.76
C113   	  95.67	  95.63	  95.72	  95.97	  94.52	  95.86	  96.50	  95.95	  96.31	  96.45	  95.92	  95.36	  95.70	  96.14	  96.69	  96.60	  96.11	  96.47	  96.03	  96.63	 100.00	  96.18	  96.00	  96.11	  96.24	  96.49	  96.25	  96.97	  96.34	  96.13	  95.95	  95.22	  95.39	  94.88	  96.45	  94.49	  95.55	  95.98	  96.18	  96.89	  96.92	  96.31	  96.49	  96.91	  95.25	  95.25	  96.74	  96.24	  96.07	  95.97	  96.86	  95.61	  96.54	  95.54	  95.98	  95.71	  95.75	  95.81	  95.51	  96.05	  95.59	  95.46	  95.69	  95.88	  95.66	  96.03	  95.83	  95.89	  95.83	  95.55	  94.19	  95.63	  96.01	  96.24	  96.35	  96.28	  96.34	  96.23	  96.66	  96.52	  96.42	  96.76	  96.49	  95.41	  96.70	  96.69	  96.70	  96.96	  96.54	  96.06	  95.87	  96.69	  95.92	  96.77	  96.22	  96.83	  96.36	  94.60	  96.88	  96.00	  96.39	  96.19	  96.28	  96.05	  96.65	  96.94	  95.69	  96.13	  96.68	  96.55	  96.74	  96.01	  95.83	  96.36	  96.00	  96.63	  94.91	  95.99	  95.49	  95.67	  95.79	  96.74	  97.00	  94.16	  95.62	  96.53	  91.58	  95.81	  96.54	  96.43	  96.32	  95.64	  95.90	  96.38	  96.64	  96.45	  96.26	  95.02	  96.18	  96.12	  95.95	  96.11	  95.60	  95.60	  94.55	  95.62	  96.85	  96.15	  96.38	  96.00	  96.06	  96.03	  96.43	  96.64	  96.15	  96.35	  95.86	  95.99	  95.74	  96.36	  96.50	  96.52	  96.50	  96.46	  95.99	  96.12	  96.16	  96.59	  96.57	  96.58	  96.53	  96.35	  96.65	  96.20	  95.92	  96.13	  96.41	  96.34	  96.66	  96.72	  95.88	  96.65	  96.84	  96.77	  96.73	  95.96	  95.99	  95.83	  96.34	  96.31	  96.56	  96.09	  96.48	  95.16	  96.39	  96.64	  96.66	  96.15	  96.52	  96.61	  96.30	  96.12	  96.58	  95.88	  97.93	  95.78	  96.70	  96.64	  95.88	  95.77	  96.70	  95.78	  96.09	  96.70	  95.80	  96.03	  96.58	  96.44
